Type,Sentence,Grammatical,Region Start,Region End
<S_XG>,I know that William talked to Christopher last year and started to like today,False,72,77
<S_XG>,I know that Nicole talked to Christopher last year and started to like today,False,71,76
<S_XG>,I know that Eric talked to Christopher last year and started to like today,False,69,74
<S_XG>,I know that Melissa talked to Christopher last year and started to like today,False,72,77
<S_XG>,I know that Timothy talked to Christopher last year and started to like today,False,72,77
<S_XG>,I know that Michael called Christopher last year and started to like today,False,69,74
<S_XG>,I know that Ashley called Christopher last year and started to like today,False,68,73
<S_XG>,I know that Daniel called Christopher last year and started to like today,False,68,73
<S_XG>,I know that John called Christopher last year and started to like today,False,66,71
<S_XG>,I know that Brandon called Christopher last year and started to like today,False,69,74
<S_XG>,I know that William called Christopher last year and started to like today,False,69,74
<S_XG>,I know that Nicole called Christopher last year and started to like today,False,68,73
<S_XG>,I know that Eric called Christopher last year and started to like today,False,66,71
<S_XG>,I know that Melissa called Christopher last year and started to like today,False,69,74
<S_XG>,I know that Timothy called Christopher last year and started to like today,False,69,74
<S_XG>,I know that Michael texted Christopher last year and started to like today,False,69,74
<S_XG>,I know that Ashley texted Christopher last year and started to like today,False,68,73
<S_XG>,I know that Daniel texted Christopher last year and started to like today,False,68,73
<S_XG>,I know that John texted Christopher last year and started to like today,False,66,71
<S_XG>,I know that Brandon texted Christopher last year and started to like today,False,69,74
<S_XG>,I know that William texted Christopher last year and started to like today,False,69,74
<S_XG>,I know that Nicole texted Christopher last year and started to like today,False,68,73
<S_XG>,I know that Eric texted Christopher last year and started to like today,False,66,71
<S_XG>,I know that Melissa texted Christopher last year and started to like today,False,69,74
<S_XG>,I know that Timothy texted Christopher last year and started to like today,False,69,74
<S_XG>,I know that Michael yelled at Christopher last year and started to like today,False,72,77
<S_XG>,I know that Ashley yelled at Christopher last year and started to like today,False,71,76
<S_XG>,I know that Daniel yelled at Christopher last year and started to like today,False,71,76
<S_XG>,I know that John yelled at Christopher last year and started to like today,False,69,74
<S_XG>,I know that Brandon yelled at Christopher last year and started to like today,False,72,77
<S_XG>,I know that William yelled at Christopher last year and started to like today,False,72,77
<S_XG>,I know that Nicole yelled at Christopher last year and started to like today,False,71,76
<S_XG>,I know that Eric yelled at Christopher last year and started to like today,False,69,74
<S_XG>,I know that Melissa yelled at Christopher last year and started to like today,False,72,77
<S_XG>,I know that Timothy yelled at Christopher last year and started to like today,False,72,77
<S_XG>,I know that Michael humiliated Christopher last year and started to like today,False,73,78
<S_XG>,I know that Ashley humiliated Christopher last year and started to like today,False,72,77
<S_XG>,I know that Daniel humiliated Christopher last year and started to like today,False,72,77
<S_XG>,I know that John humiliated Christopher last year and started to like today,False,70,75
<S_XG>,I know that Brandon humiliated Christopher last year and started to like today,False,73,78
<S_XG>,I know that William humiliated Christopher last year and started to like today,False,73,78
<S_XG>,I know that Nicole humiliated Christopher last year and started to like today,False,72,77
<S_XG>,I know that Eric humiliated Christopher last year and started to like today,False,70,75
<S_XG>,I know that Melissa humiliated Christopher last year and started to like today,False,73,78
<S_XG>,I know that Timothy humiliated Christopher last year and started to like today,False,73,78
<S_XG>,I know that Michael talked to Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Ashley talked to Jennifer last year and started to like today,False,68,73
<S_XG>,I know that Daniel talked to Jennifer last year and started to like today,False,68,73
<S_XG>,I know that John talked to Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Brandon talked to Jennifer last year and started to like today,False,69,74
<S_XG>,I know that William talked to Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Nicole talked to Jennifer last year and started to like today,False,68,73
<S_XG>,I know that Eric talked to Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Melissa talked to Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Timothy talked to Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Michael called Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Ashley called Jennifer last year and started to like today,False,65,70
<S_XG>,I know that Daniel called Jennifer last year and started to like today,False,65,70
<S_XG>,I know that John called Jennifer last year and started to like today,False,63,68
<S_XG>,I know that Brandon called Jennifer last year and started to like today,False,66,71
<S_XG>,I know that William called Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Nicole called Jennifer last year and started to like today,False,65,70
<S_XG>,I know that Eric called Jennifer last year and started to like today,False,63,68
<S_XG>,I know that Melissa called Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Timothy called Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Michael texted Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Ashley texted Jennifer last year and started to like today,False,65,70
<S_XG>,I know that Daniel texted Jennifer last year and started to like today,False,65,70
<S_XG>,I know that John texted Jennifer last year and started to like today,False,63,68
<S_XG>,I know that Brandon texted Jennifer last year and started to like today,False,66,71
<S_XG>,I know that William texted Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Nicole texted Jennifer last year and started to like today,False,65,70
<S_XG>,I know that Eric texted Jennifer last year and started to like today,False,63,68
<S_XG>,I know that Melissa texted Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Timothy texted Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Michael yelled at Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Ashley yelled at Jennifer last year and started to like today,False,68,73
<S_XG>,I know that Daniel yelled at Jennifer last year and started to like today,False,68,73
<S_XG>,I know that John yelled at Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Brandon yelled at Jennifer last year and started to like today,False,69,74
<S_XG>,I know that William yelled at Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Nicole yelled at Jennifer last year and started to like today,False,68,73
<S_XG>,I know that Eric yelled at Jennifer last year and started to like today,False,66,71
<S_XG>,I know that Melissa yelled at Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Timothy yelled at Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Michael humiliated Jennifer last year and started to like today,False,70,75
<S_XG>,I know that Ashley humiliated Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Daniel humiliated Jennifer last year and started to like today,False,69,74
<S_XG>,I know that John humiliated Jennifer last year and started to like today,False,67,72
<S_XG>,I know that Brandon humiliated Jennifer last year and started to like today,False,70,75
<S_XG>,I know that William humiliated Jennifer last year and started to like today,False,70,75
<S_XG>,I know that Nicole humiliated Jennifer last year and started to like today,False,69,74
<S_XG>,I know that Eric humiliated Jennifer last year and started to like today,False,67,72
<S_XG>,I know that Melissa humiliated Jennifer last year and started to like today,False,70,75
<S_XG>,I know that Timothy humiliated Jennifer last year and started to like today,False,70,75
<S_XG>,I know that Michael talked to David last year and started to like today,False,66,71
<S_XG>,I know that Ashley talked to David last year and started to like today,False,65,70
<S_XG>,I know that Daniel talked to David last year and started to like today,False,65,70
<S_XG>,I know that John talked to David last year and started to like today,False,63,68
<S_XG>,I know that Brandon talked to David last year and started to like today,False,66,71
<S_XG>,I know that William talked to David last year and started to like today,False,66,71
<S_XG>,I know that Nicole talked to David last year and started to like today,False,65,70
<S_XG>,I know that Eric talked to David last year and started to like today,False,63,68
<S_XG>,I know that Melissa talked to David last year and started to like today,False,66,71
<S_XG>,I know that Timothy talked to David last year and started to like today,False,66,71
<S_XG>,I know that Michael called David last year and started to like today,False,63,68
<S_XG>,I know that Ashley called David last year and started to like today,False,62,67
<S_XG>,I know that Daniel called David last year and started to like today,False,62,67
<S_XG>,I know that John called David last year and started to like today,False,60,65
<S_XG>,I know that Brandon called David last year and started to like today,False,63,68
<S_XG>,I know that William called David last year and started to like today,False,63,68
<S_XG>,I know that Nicole called David last year and started to like today,False,62,67
<S_XG>,I know that Eric called David last year and started to like today,False,60,65
<S_XG>,I know that Melissa called David last year and started to like today,False,63,68
<S_XG>,I know that Timothy called David last year and started to like today,False,63,68
<S_XG>,I know that Michael texted David last year and started to like today,False,63,68
<S_XG>,I know that Ashley texted David last year and started to like today,False,62,67
<S_XG>,I know that Daniel texted David last year and started to like today,False,62,67
<S_XG>,I know that John texted David last year and started to like today,False,60,65
<S_XG>,I know that Brandon texted David last year and started to like today,False,63,68
<S_XG>,I know that William texted David last year and started to like today,False,63,68
<S_XG>,I know that Nicole texted David last year and started to like today,False,62,67
<S_XG>,I know that Eric texted David last year and started to like today,False,60,65
<S_XG>,I know that Melissa texted David last year and started to like today,False,63,68
<S_XG>,I know that Timothy texted David last year and started to like today,False,63,68
<S_XG>,I know that Michael yelled at David last year and started to like today,False,66,71
<S_XG>,I know that Ashley yelled at David last year and started to like today,False,65,70
<S_XG>,I know that Daniel yelled at David last year and started to like today,False,65,70
<S_XG>,I know that John yelled at David last year and started to like today,False,63,68
<S_XG>,I know that Brandon yelled at David last year and started to like today,False,66,71
<S_XG>,I know that William yelled at David last year and started to like today,False,66,71
<S_XG>,I know that Nicole yelled at David last year and started to like today,False,65,70
<S_XG>,I know that Eric yelled at David last year and started to like today,False,63,68
<S_XG>,I know that Melissa yelled at David last year and started to like today,False,66,71
<S_XG>,I know that Timothy yelled at David last year and started to like today,False,66,71
<S_XG>,I know that Michael humiliated David last year and started to like today,False,67,72
<S_XG>,I know that Ashley humiliated David last year and started to like today,False,66,71
<S_XG>,I know that Daniel humiliated David last year and started to like today,False,66,71
<S_XG>,I know that John humiliated David last year and started to like today,False,64,69
<S_XG>,I know that Brandon humiliated David last year and started to like today,False,67,72
<S_XG>,I know that William humiliated David last year and started to like today,False,67,72
<S_XG>,I know that Nicole humiliated David last year and started to like today,False,66,71
<S_XG>,I know that Eric humiliated David last year and started to like today,False,64,69
<S_XG>,I know that Melissa humiliated David last year and started to like today,False,67,72
<S_XG>,I know that Timothy humiliated David last year and started to like today,False,67,72
<S_XG>,I know that Michael talked to Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Ashley talked to Christopher last year and argued with recently,False,67,75
<S_XG>,I know that Daniel talked to Christopher last year and argued with recently,False,67,75
<S_XG>,I know that John talked to Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Brandon talked to Christopher last year and argued with recently,False,68,76
<S_XG>,I know that William talked to Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Nicole talked to Christopher last year and argued with recently,False,67,75
<S_XG>,I know that Eric talked to Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Melissa talked to Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Timothy talked to Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Michael called Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Ashley called Christopher last year and argued with recently,False,64,72
<S_XG>,I know that Daniel called Christopher last year and argued with recently,False,64,72
<S_XG>,I know that John called Christopher last year and argued with recently,False,62,70
<S_XG>,I know that Brandon called Christopher last year and argued with recently,False,65,73
<S_XG>,I know that William called Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Nicole called Christopher last year and argued with recently,False,64,72
<S_XG>,I know that Eric called Christopher last year and argued with recently,False,62,70
<S_XG>,I know that Melissa called Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Timothy called Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Michael texted Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Ashley texted Christopher last year and argued with recently,False,64,72
<S_XG>,I know that Daniel texted Christopher last year and argued with recently,False,64,72
<S_XG>,I know that John texted Christopher last year and argued with recently,False,62,70
<S_XG>,I know that Brandon texted Christopher last year and argued with recently,False,65,73
<S_XG>,I know that William texted Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Nicole texted Christopher last year and argued with recently,False,64,72
<S_XG>,I know that Eric texted Christopher last year and argued with recently,False,62,70
<S_XG>,I know that Melissa texted Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Timothy texted Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Michael yelled at Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Ashley yelled at Christopher last year and argued with recently,False,67,75
<S_XG>,I know that Daniel yelled at Christopher last year and argued with recently,False,67,75
<S_XG>,I know that John yelled at Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Brandon yelled at Christopher last year and argued with recently,False,68,76
<S_XG>,I know that William yelled at Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Nicole yelled at Christopher last year and argued with recently,False,67,75
<S_XG>,I know that Eric yelled at Christopher last year and argued with recently,False,65,73
<S_XG>,I know that Melissa yelled at Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Timothy yelled at Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Michael humiliated Christopher last year and argued with recently,False,69,77
<S_XG>,I know that Ashley humiliated Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Daniel humiliated Christopher last year and argued with recently,False,68,76
<S_XG>,I know that John humiliated Christopher last year and argued with recently,False,66,74
<S_XG>,I know that Brandon humiliated Christopher last year and argued with recently,False,69,77
<S_XG>,I know that William humiliated Christopher last year and argued with recently,False,69,77
<S_XG>,I know that Nicole humiliated Christopher last year and argued with recently,False,68,76
<S_XG>,I know that Eric humiliated Christopher last year and argued with recently,False,66,74
<S_XG>,I know that Melissa humiliated Christopher last year and argued with recently,False,69,77
<S_XG>,I know that Timothy humiliated Christopher last year and argued with recently,False,69,77
<S_XG>,I know that Michael talked to Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Ashley talked to Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that Daniel talked to Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that John talked to Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Brandon talked to Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that William talked to Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Nicole talked to Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that Eric talked to Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Melissa talked to Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Timothy talked to Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Michael called Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Ashley called Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that Daniel called Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that John called Jennifer last year and argued with recently,False,59,67
<S_XG>,I know that Brandon called Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that William called Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Nicole called Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that Eric called Jennifer last year and argued with recently,False,59,67
<S_XG>,I know that Melissa called Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Timothy called Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Michael texted Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Ashley texted Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that Daniel texted Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that John texted Jennifer last year and argued with recently,False,59,67
<S_XG>,I know that Brandon texted Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that William texted Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Nicole texted Jennifer last year and argued with recently,False,61,69
<S_XG>,I know that Eric texted Jennifer last year and argued with recently,False,59,67
<S_XG>,I know that Melissa texted Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Timothy texted Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Michael yelled at Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Ashley yelled at Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that Daniel yelled at Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that John yelled at Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Brandon yelled at Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that William yelled at Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Nicole yelled at Jennifer last year and argued with recently,False,64,72
<S_XG>,I know that Eric yelled at Jennifer last year and argued with recently,False,62,70
<S_XG>,I know that Melissa yelled at Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Timothy yelled at Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Michael humiliated Jennifer last year and argued with recently,False,66,74
<S_XG>,I know that Ashley humiliated Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Daniel humiliated Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that John humiliated Jennifer last year and argued with recently,False,63,71
<S_XG>,I know that Brandon humiliated Jennifer last year and argued with recently,False,66,74
<S_XG>,I know that William humiliated Jennifer last year and argued with recently,False,66,74
<S_XG>,I know that Nicole humiliated Jennifer last year and argued with recently,False,65,73
<S_XG>,I know that Eric humiliated Jennifer last year and argued with recently,False,63,71
<S_XG>,I know that Melissa humiliated Jennifer last year and argued with recently,False,66,74
<S_XG>,I know that Timothy humiliated Jennifer last year and argued with recently,False,66,74
<S_XG>,I know that Michael talked to David last year and argued with recently,False,62,70
<S_XG>,I know that Ashley talked to David last year and argued with recently,False,61,69
<S_XG>,I know that Daniel talked to David last year and argued with recently,False,61,69
<S_XG>,I know that John talked to David last year and argued with recently,False,59,67
<S_XG>,I know that Brandon talked to David last year and argued with recently,False,62,70
<S_XG>,I know that William talked to David last year and argued with recently,False,62,70
<S_XG>,I know that Nicole talked to David last year and argued with recently,False,61,69
<S_XG>,I know that Eric talked to David last year and argued with recently,False,59,67
<S_XG>,I know that Melissa talked to David last year and argued with recently,False,62,70
<S_XG>,I know that Timothy talked to David last year and argued with recently,False,62,70
<S_XG>,I know that Michael called David last year and argued with recently,False,59,67
<S_XG>,I know that Ashley called David last year and argued with recently,False,58,66
<S_XG>,I know that Daniel called David last year and argued with recently,False,58,66
<S_XG>,I know that John called David last year and argued with recently,False,56,64
<S_XG>,I know that Brandon called David last year and argued with recently,False,59,67
<S_XG>,I know that William called David last year and argued with recently,False,59,67
<S_XG>,I know that Nicole called David last year and argued with recently,False,58,66
<S_XG>,I know that Eric called David last year and argued with recently,False,56,64
<S_XG>,I know that Melissa called David last year and argued with recently,False,59,67
<S_XG>,I know that Timothy called David last year and argued with recently,False,59,67
<S_XG>,I know that Michael texted David last year and argued with recently,False,59,67
<S_XG>,I know that Ashley texted David last year and argued with recently,False,58,66
<S_XG>,I know that Daniel texted David last year and argued with recently,False,58,66
<S_XG>,I know that John texted David last year and argued with recently,False,56,64
<S_XG>,I know that Brandon texted David last year and argued with recently,False,59,67
<S_XG>,I know that William texted David last year and argued with recently,False,59,67
<S_XG>,I know that Nicole texted David last year and argued with recently,False,58,66
<S_XG>,I know that Eric texted David last year and argued with recently,False,56,64
<S_XG>,I know that Melissa texted David last year and argued with recently,False,59,67
<S_XG>,I know that Timothy texted David last year and argued with recently,False,59,67
<S_XG>,I know that Michael yelled at David last year and argued with recently,False,62,70
<S_XG>,I know that Ashley yelled at David last year and argued with recently,False,61,69
<S_XG>,I know that Daniel yelled at David last year and argued with recently,False,61,69
<S_XG>,I know that John yelled at David last year and argued with recently,False,59,67
<S_XG>,I know that Brandon yelled at David last year and argued with recently,False,62,70
<S_XG>,I know that William yelled at David last year and argued with recently,False,62,70
<S_XG>,I know that Nicole yelled at David last year and argued with recently,False,61,69
<S_XG>,I know that Eric yelled at David last year and argued with recently,False,59,67
<S_XG>,I know that Melissa yelled at David last year and argued with recently,False,62,70
<S_XG>,I know that Timothy yelled at David last year and argued with recently,False,62,70
<S_XG>,I know that Michael humiliated David last year and argued with recently,False,63,71
<S_XG>,I know that Ashley humiliated David last year and argued with recently,False,62,70
<S_XG>,I know that Daniel humiliated David last year and argued with recently,False,62,70
<S_XG>,I know that John humiliated David last year and argued with recently,False,60,68
<S_XG>,I know that Brandon humiliated David last year and argued with recently,False,63,71
<S_XG>,I know that William humiliated David last year and argued with recently,False,63,71
<S_XG>,I know that Nicole humiliated David last year and argued with recently,False,62,70
<S_XG>,I know that Eric humiliated David last year and argued with recently,False,60,68
<S_XG>,I know that Melissa humiliated David last year and argued with recently,False,63,71
<S_XG>,I know that Timothy humiliated David last year and argued with recently,False,63,71
<S_XG>,I know that Michael talked to Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Ashley talked to Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that Daniel talked to Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that John talked to Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Brandon talked to Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that William talked to Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Nicole talked to Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that Eric talked to Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Melissa talked to Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Timothy talked to Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Michael called Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Ashley called Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that Daniel called Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that John called Christopher last year and had a fight with recently,False,67,75
<S_XG>,I know that Brandon called Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that William called Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Nicole called Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that Eric called Christopher last year and had a fight with recently,False,67,75
<S_XG>,I know that Melissa called Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Timothy called Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Michael texted Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Ashley texted Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that Daniel texted Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that John texted Christopher last year and had a fight with recently,False,67,75
<S_XG>,I know that Brandon texted Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that William texted Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Nicole texted Christopher last year and had a fight with recently,False,69,77
<S_XG>,I know that Eric texted Christopher last year and had a fight with recently,False,67,75
<S_XG>,I know that Melissa texted Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Timothy texted Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Michael yelled at Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Ashley yelled at Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that Daniel yelled at Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that John yelled at Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Brandon yelled at Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that William yelled at Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Nicole yelled at Christopher last year and had a fight with recently,False,72,80
<S_XG>,I know that Eric yelled at Christopher last year and had a fight with recently,False,70,78
<S_XG>,I know that Melissa yelled at Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Timothy yelled at Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Michael humiliated Christopher last year and had a fight with recently,False,74,82
<S_XG>,I know that Ashley humiliated Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Daniel humiliated Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that John humiliated Christopher last year and had a fight with recently,False,71,79
<S_XG>,I know that Brandon humiliated Christopher last year and had a fight with recently,False,74,82
<S_XG>,I know that William humiliated Christopher last year and had a fight with recently,False,74,82
<S_XG>,I know that Nicole humiliated Christopher last year and had a fight with recently,False,73,81
<S_XG>,I know that Eric humiliated Christopher last year and had a fight with recently,False,71,79
<S_XG>,I know that Melissa humiliated Christopher last year and had a fight with recently,False,74,82
<S_XG>,I know that Timothy humiliated Christopher last year and had a fight with recently,False,74,82
<S_XG>,I know that Michael talked to Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Ashley talked to Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that Daniel talked to Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that John talked to Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Brandon talked to Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that William talked to Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Nicole talked to Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that Eric talked to Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Melissa talked to Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Timothy talked to Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Michael called Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Ashley called Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that Daniel called Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that John called Jennifer last year and had a fight with recently,False,64,72
<S_XG>,I know that Brandon called Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that William called Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Nicole called Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that Eric called Jennifer last year and had a fight with recently,False,64,72
<S_XG>,I know that Melissa called Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Timothy called Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Michael texted Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Ashley texted Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that Daniel texted Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that John texted Jennifer last year and had a fight with recently,False,64,72
<S_XG>,I know that Brandon texted Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that William texted Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Nicole texted Jennifer last year and had a fight with recently,False,66,74
<S_XG>,I know that Eric texted Jennifer last year and had a fight with recently,False,64,72
<S_XG>,I know that Melissa texted Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Timothy texted Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Michael yelled at Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Ashley yelled at Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that Daniel yelled at Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that John yelled at Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Brandon yelled at Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that William yelled at Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Nicole yelled at Jennifer last year and had a fight with recently,False,69,77
<S_XG>,I know that Eric yelled at Jennifer last year and had a fight with recently,False,67,75
<S_XG>,I know that Melissa yelled at Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Timothy yelled at Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Michael humiliated Jennifer last year and had a fight with recently,False,71,79
<S_XG>,I know that Ashley humiliated Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Daniel humiliated Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that John humiliated Jennifer last year and had a fight with recently,False,68,76
<S_XG>,I know that Brandon humiliated Jennifer last year and had a fight with recently,False,71,79
<S_XG>,I know that William humiliated Jennifer last year and had a fight with recently,False,71,79
<S_XG>,I know that Nicole humiliated Jennifer last year and had a fight with recently,False,70,78
<S_XG>,I know that Eric humiliated Jennifer last year and had a fight with recently,False,68,76
<S_XG>,I know that Melissa humiliated Jennifer last year and had a fight with recently,False,71,79
<S_XG>,I know that Timothy humiliated Jennifer last year and had a fight with recently,False,71,79
<S_XG>,I know that Michael talked to David last year and had a fight with recently,False,67,75
<S_XG>,I know that Ashley talked to David last year and had a fight with recently,False,66,74
<S_XG>,I know that Daniel talked to David last year and had a fight with recently,False,66,74
<S_XG>,I know that John talked to David last year and had a fight with recently,False,64,72
<S_XG>,I know that Brandon talked to David last year and had a fight with recently,False,67,75
<S_XG>,I know that William talked to David last year and had a fight with recently,False,67,75
<S_XG>,I know that Nicole talked to David last year and had a fight with recently,False,66,74
